"","salary","Age","MP","FG","X3P","FT","DRB","AST","PTS","PER","TSpct","ORBpct","DRBpct","TRBpct","ASTpct","STLpct","BLKpct","TOVpct","USGpct","OWS","DWS","OBPM","DBPM","VORP","Weight","Height","possGain","possLost","FGM","X3M","FTM","PositionC","PositionPF","PositionPG","PositionSF","PositionSG","starter1"
"Tony Bradley",14.5266538330615,-0.35311371136701,-1.09908429745235,0.832909122935104,-1.30288563998475,0.0307716586667537,0.182321556793955,0.0452565915881209,1.38629436111989,2.76631910922619,0.470003629245736,0.46676563397196,0.512477151804464,0.547547621721937,0.12840580477571,0.151549898127201,0.159848700941896,0.336472236621213,-1.0153781784248,0.231801614057324,-0.7050276817078,-0.661255512602043,0.142350060905828,0.10354067894084,1.30150220869395,1.10439639235144,0.251314428280906,-1.04764655172915,-1.34457494384845,-1.44137254518068,0.0625203569813339,1,0,0,0,0,0
"Torrey Craig",15.4490459791203,1.34486420661961,0.340340374390423,1.28093384546206,-0.206199787827486,0.0507723253734231,0.233993567338276,0.105360515657826,2.02814824729229,2.484906649788,0.4421184257562,0.226585895505183,0.353640040243578,0.34245214027943,0.144463241671569,0.226773319364788,0.0645385211375712,0.224742272677907,-0.888278590848852,0.248896047416624,0.00635160073610648,-0.536804221878705,-0.0739919841647703,0.111703989580001,0.198512597794908,0.189098087323485,0.273293334999681,-0.228002351969208,-0.533220006303329,-0.110394891340639,0.0625203569813339,0,0,0,1,0,0
"Trae Young",17.2083396899559,-0.5956819853651,1.78580267116753,2.34180580614733,2.09684050170277,0.523248143764548,0.248279524585752,0.640878752014188,3.38099467434464,3.27336401015227,0.471876873627416,0.0866521170612102,0.234647375795694,0.203096619368919,0.670395423576529,0.212174519943636,0.00664454271866851,0.254642218373581,2.76129528097473,0.625705899764413,-0.400150846374697,3.11376697267255,-1.44415826961189,0.435318071257845,-2.13002102521418,-1.64149852273243,0.217412876605225,1.93287781103428,2.34340204499302,1.81952270672742,0.20359895524124,0,0,1,0,0,1
"Tre Jones",14.3935953111546,-0.838250259363189,-0.282083868839208,1.22377543162212,-1.19321705476902,0.099090902644231,0.151549898127201,0.273695830477041,1.94591014905531,2.77258872223978,0.435023910349709,0.106222213255307,0.277297763146065,0.239797986219347,0.439639287920758,0.28312625591592,0.0165293019512105,0.195566783543975,-0.652236499636381,0.303854931697382,-0.501776458152398,-0.204934113283136,0.286578090952894,0.135801541159062,-1.27214021673715,-1.64149852273243,0.14595391262308,-0.973133442660068,-0.754498625633817,-1.04207924902866,0.0923733201310151,0,0,1,0,0,0
"Tre Mann",14.9294054701635,-1.32338680735937,0.0233650653382963,1.58923520511658,0.451811723466873,0.10848064299407,0.197359434158495,0.130053128248198,2.43361335540045,2.41591377830105,0.406131552651325,0.0787155674654739,0.26891196976979,0.218552877605611,0.197878177590478,0.269332933783584,0.0263173083173734,0.185649346886629,0.50981687248655,0.135341347869762,-0.400150846374697,-1.20054443906984,-0.795132134400099,0.0357180826020792,-1.55810048622949,-1.03129965271379,0.182321556793955,-0.153489242900122,0.499413550572283,0.488545052887378,0.0923733201310151,0,0,1,0,0,0
"Trendon Watford",14.2624489684457,-1.08081853336128,-0.661630927210716,1.38629436111989,-1.0835484695533,0.145182009844498,0.241162056816888,0.146182510178081,2.15176220325946,2.82137888640921,0.46373401623214,0.26368964570856,0.41369560724468,0.392660835862177,0.26126250941782,0.226773319364788,0.101352494260288,0.22314355131421,-0.289094820847965,0.276753001919591,-0.908278905263202,-0.412352931155367,-0.29033402923537,0.111703989580001,0.852136070920266,0.494197522332804,0.284104251103897,0.144563193376221,-0.717618855745403,-1.04207924902866,0.149531733970964,0,0,0,1,0,0
"Trevelin Queen",14.308965786159,-0.35311371136701,-1.75224554034765,0.916290731874155,-0.315868373043212,0.0408219945202552,0.0786431273191131,0.0363676441708748,1.66770682055808,2.95491027903374,0.481808674695498,0.367393160158757,0.314187191831778,0.374454871365604,0.165479777033227,0.458574933422113,0.0392207131532813,0.289680075114454,0.854801467335545,0.202645029765869,-1.31478135237401,1.28848137539692,-0.5787900893295,0.111703989580001,-1.06788288138547,-0.116001347685833,0.170345365747239,-1.3456989880055,-1.01265701485272,-0.443139304800648,0,0,0,0,0,1,0
"Trey Burke",15.0094330264367,0.859727658623436,-1.24865273332543,1.09861228866811,-0.644874128690391,0.0507723253734231,0.06169356900534,0.121889817609037,1.80828877117927,2.39789527279837,0.388657989791783,0.0422003544903765,0.183239409084183,0.148683197645125,0.352987170859548,0.226773319364788,0,0.188966099512623,1.1634718943057,0.172612742666994,-1.0099045170409,-1.32499572979318,-1.0114741794707,0.0786431273191131,-1.27214021673715,-1.94659795774175,0.0555698511548108,-1.19667276986733,-0.533220006303329,-0.50968818749265,0,0,0,1,0,0,0
"Trey Lyles",14.7805914540079,0.132022836629168,0.255950844058364,1.50407739677627,-0.315868373043212,0.23967285326542,0.303465940153043,0.105360515657826,2.4423470353692,2.85647020622048,0.462475362824944,0.230016430601972,0.4599672065325,0.413069707493384,0.168939988098123,0.151549898127201,0.0614086281286434,0.17898265552844,0.273774781274079,0.330241686870577,-0.196899622819295,0.375838576759109,-0.5787900893295,0.159332038569256,0.729581669709261,0.799296957342123,0.251314428280906,-0.37702857010738,-0.201302077307597,-0.17694377403264,0.176930708159078,0,1,0,0,0,0
"Trey Murphy III",14.9807342179309,-1.08081853336128,-0.671236239606235,1.02961941718116,-0.096531202611759,0.0703807967617996,0.135801541159062,0.0540672212702758,1.85629799036563,2.60268968544438,0.443402947448557,0.226585895505183,0.308132682923072,0.306586227090934,0.119372319678043,0.212174519943636,0.0263173083173734,0.0971267107307228,-0.634079415696961,0.271243346108621,-0.806653293485501,0.251387286035771,-1.0114741794707,0.119801199812621,-0.414259408260114,0.494197522332804,0.170345365747239,-1.3456989880055,-0.680739085856988,-0.17694377403264,0.0317486983145803,0,0,0,1,0,0
"Troy Brown Jr.",14.4926172754052,-0.838250259363189,-0.404757430004836,0.955511445027436,-0.535205543474665,0.0307716586667537,0.204794412646013,0.088553397341445,1.66770682055808,2.40694510831829,0.421994410059375,0.16639073472176,0.391595260244014,0.345158501877173,0.155026720181138,0.269332933783584,0.0132452267500207,0.162118849476435,-1.25142026963727,0.226037909340574,-0.501776458152398,-0.536804221878705,-0.146105999188304,0.111703989580001,-0.0465962046271007,-0.116001347685833,0.158224005214894,-1.3456989880055,-0.828258165410647,-0.576237070184651,0.0317486983145803,0,0,0,1,0,0
"Ty Jerome",15.25535919303,-0.35311371136701,-0.753841926207699,1.28093384546206,-0.096531202611759,0.0800427076735364,0.10354067894084,0.193066096076932,2.09186406167839,2.50959926237837,0.3974329364109,0.0984400728132525,0.192371892647456,0.174658684048385,0.361570914550939,0.28312625591592,0.0198026272961797,0.175632568643158,0.2919318652135,0.196710294246054,-0.908278905263202,-0.744223039750935,-0.146105999188304,0.0953101798043249,-0.863625546033797,-0.421100782695152,0.14595391262308,-0.600567897314638,-0.127542537530768,0.421996170195376,0.0625203569813339,0,0,0,0,1,0
"Tyler Herro",15.5598492250187,-0.838250259363189,1.09861117864239,2.15176220325946,1.65816616083986,0.263965545834465,0.34294475112683,0.315081046639895,3.07731226054641,2.84490938381941,0.445326641533295,0.0707155247983977,0.353640040243578,0.28672741844133,0.3558566132875,0.167054084663166,0.0132452267500207,0.22314355131421,1.74449858036716,0.271243346108621,1.02260771851312,0.832159976078016,-0.650904104353034,0.219500560035709,-0.863625546033797,-0.421100782695152,0.170345365747239,0.666154956859823,1.7902054966668,1.2205827624994,0.121360857004267,0,0,0,0,1,0
"Tyrell Terry",14.3935953111546,-1.08081853336128,-1.84967085178791,0.405465108108164,-1.30288563998475,0,0,0,0.693147180559945,3.04452243772342,0.693147180559945,0,0,0,0,0,0,0,-0.997221094485377,0.196710294246054,-1.41640696415171,-1.24202820264429,1.80097240644708,0.10354067894084,-2.29342689349552,-1.33639908772311,0,-1.94180386055818,-1.67649287284419,-1.44137254518068,0,0,0,1,0,0,0
"Tyrese Haliburton",15.2541886187637,-1.08081853336128,1.84425785803168,1.88706964903238,1.0001546495455,0.19782574332992,0.255346691808845,0.564892845036266,2.79116510781272,2.95491027903374,0.466873736236808,0.10233871322891,0.249782799860795,0.215480678568641,0.529063211315772,0.362114667234551,0.051959738930711,0.288181947493432,-0.0348956456960742,0.466373861195157,0.41285404784691,1.28848137539692,-0.0739919841647703,0.329957555600019,-1.27214021673715,-0.421100782695152,0.3666252747919,0.815181174997995,0.610052860237527,0.555093935579379,0.121360857004267,0,0,1,0,0,1
"Tyrese Maxey",14.8186686564591,-1.08081853336128,1.77907895249066,2.00148000021012,0.671148893898326,0.255933374137201,0.233993567338276,0.335148609690705,2.91777073208428,2.84490938381941,0.466246580368023,0.0463240716742384,0.219279345567381,0.177858686779056,0.32973030869528,0.167054084663166,0.036010437523033,0.138021297897375,0.182989361576975,0.475423696715075,0.514479659624611,0.707708685354678,-0.506676074305968,0.241162056816888,-0.659368210682123,-1.33639908772311,0.182321556793955,0.144563193376221,0.86821124945643,0.089251756735367,0.149531733970964,0,0,1,0,0,1
"Tyus Jones",16.5235607590665,-0.110545437368921,0.269809937657612,1.48160454092422,-0.096531202611759,0.0703807967617996,0.182321556793955,0.341749293722057,2.27212588550934,2.86220088092947,0.434376451602584,0.0463240716742384,0.264692554227082,0.203096619368919,0.455325884088457,0.31015492830384,0.00332779009267475,0.136277618292548,-0.470665660242173,0.381014012244,0.209602824291508,0.666224921780232,0.358692105976426,0.212174519943636,-0.822774078963463,-1.94659795774175,0.14595391262308,-1.56923831521276,-0.127542537530768,-0.310041539416644,0.0625203569813339,0,0,1,0,0,0
"Udoka Azubuike",14.5924840485691,-0.838250259363189,-1.58552476091114,1.16315080980568,-1.30288563998475,0.0408219945202552,0.248279524585752,0,1.7404661748405,2.92316158071916,0.555607766537884,0.373345558686052,0.584106807943718,0.565053539235552,0,0.0531098253139483,0.154150679827258,0.31042155942127,-0.815650255091169,0.214409871345455,-1.1115301288186,-0.578287985453151,0.286578090952894,0.10354067894084,2.20023448424132,1.71459526237008,0.228841572428847,-0.675081006383724,-1.41833448362528,-1.44137254518068,0.0625203569813339,1,0,0,0,0,0
"Usman Garuba",14.7201982339874,-1.56595508135746,-1.52446241782534,0.587786664902119,-1.0835484695533,0.0206192872027356,0.212174519943636,0.0628009012390304,1.09861228866811,2.63188884013665,0.412109650826833,0.346276236717834,0.582569528624832,0.547547621721937,0.179249357756984,0.31015492830384,0.128100002627316,0.20375683751402,-1.77797570388047,0.208544751893057,-1.1115301288186,-0.578287985453151,0.647148166070557,0.111703989580001,0.525324334357587,0.494197522332804,0.228841572428847,-1.19667276986733,-1.30769517396004,-1.04207924902866,0.0317486983145803,0,1,0,0,0,0
"Vernon Carey Jr.",14.3935953111546,-1.32338680735937,-1.79327394615136,0.693147180559945,-1.30288563998475,0.0896121586896871,0.0531098253139483,0,1.3609765531356,2.82137888640921,0.427878702945064,0.619370718437438,0.238995208731798,0.447812655937257,0,0.336472236621213,0.0614086281286434,0.243730184922598,0.437188536728867,0.196710294246054,-1.41640696415171,-1.0760931483465,-3.24700864520021,0.0953101798043249,2.20023448424132,0.799296957342123,0.194156014440957,-1.56923831521276,-1.34457494384845,-1.44137254518068,0.279584862219162,1,0,0,0,0,0
"Victor Oladipo",15.9630599462787,0.859727658623436,-1.61667341682232,1.68639895357023,0.780817479114052,0.171850256926659,0.204794412646013,0.280713403135687,2.59525470695687,2.87919845729804,0.474991170756775,0.0826917158451134,0.304075882227457,0.251738426591265,0.430373834474968,0.226773319364788,0.0198026272961797,0.283674051054242,1.07268647460859,0.208544751893057,-1.2131557405963,0.915127503226908,-0.362448044258902,0.111703989580001,-0.12829913876777,-0.726200217704471,0.14595391262308,0.368102520583479,0.0568563119113058,0.288898404811373,0.176930708159078,0,0,0,0,1,0
"Vit Krejci",14.2624489684457,-1.08081853336128,-0.906978049541973,1.19392246847243,-0.096531202611759,0.0606246218164348,0.226773319364788,0.162055859334371,1.97408102602201,2.2512917986065,0.424613926946925,0.106222213255307,0.297959655210021,0.251738426591265,0.217812392491295,0.212174519943636,0.036010437523033,0.248421358498478,-1.14247776600074,0.202645029765869,-0.908278905263202,-1.6153820748143,-0.723018119376566,0.0531098253139483,-0.863625546033797,0.494197522332804,0.194156014440957,0.0700500843071356,-0.4594604665265,0.0227028740433649,0.0317486983145803,0,0,0,0,1,0
"Vlatko Čančar",14.5568596344597,-0.35311371136701,-1.61296851061262,0.916290731874155,-0.754542713906117,0.0606246218164348,0.127833371509885,0.0969922659873097,1.62924053973028,2.61739583283408,0.505008738444426,0.202236866494896,0.328173433806518,0.317759527689059,0.238968592458607,0.10354067894084,0.048790164169432,0.27763173659828,-0.942749842667114,0.214409871345455,-1.31478135237401,-0.204934113283136,-0.650904104353034,0.10354067894084,0.811284603849931,0.494197522332804,0.108213584640233,-0.973133442660068,-1.23393563418321,-1.24172589710467,0.0923733201310151,0,1,0,0,0,0
"Wendell Carter Jr.",16.4652251820535,-0.838250259363189,0.689973745587315,1.91692261218206,-0.096531202611759,0.214775301643693,0.557015006235365,0.230523658611832,2.77258872223978,2.96527306606928,0.470628434014578,0.293055540512924,0.588704517192348,0.534214090852472,0.273782234762747,0.151549898127201,0.0676586484738149,0.232697764119021,0.310088949152921,0.340604473906123,1.02260771851312,0.58325739463134,0.430806120999959,0.233993567338276,2.20023448424132,1.10439639235144,0.405465108108164,1.11323361127434,0.24125516135338,0.155800639427369,0.279584862219162,0,1,0,0,0,1
"Wenyen Gabriel",14.446101251858,-0.35311371136701,-1.36144654459853,1.1314021114911,-0.97387988433757,0.099090902644231,0.182321556793955,0.0452565915881209,1.85629799036563,2.60268968544438,0.437609561434732,0.41119578281715,0.387863912631156,0.440468681681498,0.108423305188372,0.119801199812621,0.0861776962410524,0.200488860749404,-0.325408988726807,0.220240791656248,-1.1115301288186,-1.36647949336763,-1.51627228463543,0.0702042586732486,-0.455110875330449,0.799296957342123,0.262364264467491,0.0700500843071356,-0.902017705187476,-0.90898148364466,0.176930708159078,0,1,0,0,0,0
"Wesley Matthews",14.88223684857,2.31513730261197,-0.482148804163018,1.02961941718116,-0.096531202611759,0.0408219945202552,0.111703989580001,0.0628009012390304,1.80828877117927,2.06686275947298,0.42918163472548,0.129211731480006,0.162381178963774,0.171448408418137,0.0899042574211345,0.182321556793955,0.0263173083173734,0.134530892957606,-1.541933612668,0.231801614057324,-0.806653293485501,-1.0760931483465,-0.218220014211836,0.0786431273191131,0.157661130724574,-0.726200217704471,0.170345365747239,-0.675081006383724,-0.680739085856988,-0.0438460086486367,0.0625203569813339,0,0,0,0,1,0
"Will Barton",16.4810011446477,1.34486420661961,1.27356508298935,1.87180217690159,1.10982323476123,0.13613217432458,0.32340015505386,0.308301359654517,2.75366071235426,2.66722820658195,0.436963775167535,0.0905968953522266,0.328173433806518,0.275199913270263,0.307424551180982,0.197359434158495,0.0392207131532813,0.211880359035499,0.2919318652135,0.265703165733006,0.514479659624611,0.334354813184663,-0.650904104353034,0.174716957408735,-1.43554608501849,-0.421100782695152,0.228841572428847,0.219076302445308,0.941970789233259,1.1540338798074,0.121360857004268,0,0,0,0,1,1
"Willy Hernangómez",14.7089751443142,0.374591110627257,-0.701149926780851,1.48160454092422,-1.19321705476902,0.206336432997829,0.303465940153043,0.113659318472521,2.31253542384721,3.14415227867226,0.458689869345462,0.586348850132492,0.544947536835248,0.615804387176386,0.217812392491295,0.197359434158495,0.0707690708882072,0.208638865111328,0.600602292183654,0.319770387003281,-0.501776458152398,0.915127503226908,-1.08358819449423,0.143706720666175,1.38320514283462,1.40949582736076,0.424333592412547,-0.153489242900122,-0.533220006303329,-1.37482366248867,0.176930708159078,1,0,0,0,0,0
"Xavier Moon",14.308965786159,0.374591110627257,-1.66579772878797,1.25276296849537,-0.754542713906117,0.0307716586667537,0.10354067894084,0.200670695462151,1.91692261218206,2.84490938381941,0.435023910349709,0.0666913744986721,0.221489291218183,0.187397709825815,0.439639287920758,0.374693449441411,0.0614086281286434,0.183986836113016,-0.0348956456960742,0.208544751893057,-1.2131557405963,-0.287901640432028,0.71926218109409,0.111703989580001,-2.08916955814384,-1.33639908772311,0.158224005214894,-1.19667276986733,-0.717618855745403,-0.842432600952659,0.0625203569813339,0,0,0,0,1,0
